Unieke identiticatie meetpunt;Datum staalname;Geanalyseerde fractie;Unieke identificatie gemeten parameter;Aanpak kwantificeringsgrens;Resultaat;Unieke identificatie van de eenheid
NL89_HANSWGL;28/02/2023;EB;1203;=;0.0001;µg/L
NL89_HANSWGL;27/03/2023;EB;1203;=;0.0001;µg/L
NL89_HANSWGL;24/04/2023;EB;1203;=;0.0001;µg/L
NL89_HANSWGL;22/06/2023;EB;1203;=;0.0001;µg/L
NL89_HANSWGL;17/07/2023;EB;1203;<;0.0001;µg/L
NL89_HANSWGL;14/08/2023;EB;1203;<;0.0001;µg/L
NL89_HANSWGL;12/09/2023;EB;1203;<;0.0001;µg/L
NL89_HANSWGL;11/10/2023;EB;1203;<;0.0001;µg/L
NL89_HANSWGL;08/11/2023;EB;1203;=;0.0001;µg/L
NL89_HANSWGL;05/12/2023;EB;1203;=;0.0001;µg/L
NL89_HANSWGL;04/01/2023;EB;1204;=;0.0056;µg/L
NL89_HANSWGL;30/01/2023;EB;1204;=;0.0036;µg/L
NL89_HANSWGL;28/02/2023;EB;1204;=;0.0042;µg/L
NL89_HANSWGL;27/03/2023;EB;1204;=;0.0035;µg/L
NL89_HANSWGL;24/04/2023;EB;1204;=;0.0023;µg/L
NL89_HANSWGL;22/06/2023;EB;1204;=;0.0009;µg/L
NL89_HANSWGL;17/07/2023;EB;1204;=;0.0012;µg/L
NL89_HANSWGL;14/08/2023;EB;1204;=;0.0008;µg/L
NL89_HANSWGL;12/09/2023;EB;1204;=;0.0009;µg/L
NL89_HANSWGL;11/10/2023;EB;1204;=;0.0012;µg/L
NL89_HANSWGL;08/11/2023;EB;1204;=;0.0012;µg/L
NL89_HANSWGL;05/12/2023;EB;1204;=;0.0241;µg/L
NL89_HANSWGL;04/01/2023;EB;1207;<;0.0003;µg/L
NL89_HANSWGL;30/01/2023;EB;1207;<;0.0003;µg/L
NL89_HANSWGL;28/02/2023;EB;1207;<;0.0003;µg/L
NL89_HANSWGL;27/03/2023;EB;1207;<;0.0003;µg/L
NL89_HANSWGL;24/04/2023;EB;1207;<;0.0003;µg/L
NL89_HANSWGL;22/06/2023;EB;1207;<;0.0003;µg/L
NL89_HANSWGL;17/07/2023;EB;1207;<;0.0003;µg/L
NL89_HANSWGL;14/08/2023;EB;1207;<;0.0003;µg/L
NL89_HANSWGL;12/09/2023;EB;1207;<;0.0003;µg/L
NL89_HANSWGL;11/10/2023;EB;1207;<;0.0003;µg/L
NL89_HANSWGL;08/11/2023;EB;1207;<;0.0003;µg/L
NL89_HANSWGL;05/12/2023;EB;1207;<;0.0003;µg/L
NL89_HANSWGL;04/01/2023;EB;1208;=;0.0015;µg/L
NL89_HANSWGL;30/01/2023;EB;1208;=;0.0020;µg/L
NL89_HANSWGL;28/02/2023;EB;1208;=;0.0017;µg/L
NL89_HANSWGL;27/03/2023;EB;1208;=;0.0013;µg/L
NL89_HANSWGL;24/04/2023;EB;1208;=;0.0011;µg/L
NL89_HANSWGL;22/06/2023;EB;1208;=;0.0006;µg/L
NL89_HANSWGL;17/07/2023;EB;1208;<;0.0002;µg/L
NL89_HANSWGL;14/08/2023;EB;1208;=;0.0007;µg/L
NL89_HANSWGL;12/09/2023;EB;1208;=;0.0007;µg/L
NL89_HANSWGL;11/10/2023;EB;1208;=;0.0005;µg/L
NL89_HANSWGL;08/11/2023;EB;1208;=;0.0012;µg/L
NL89_HANSWGL;05/12/2023;EB;1208;=;0.0016;µg/L
NL89_HANSWGL;04/01/2023;EB;1235;<;0.1000;µg/L
NL89_HANSWGL;30/01/2023;EB;1235;<;0.1000;µg/L
NL89_HANSWGL;28/02/2023;EB;1235;<;0.1000;µg/L
NL89_HANSWGL;27/03/2023;EB;1235;<;0.1000;µg/L
NL89_HANSWGL;24/04/2023;EB;1235;<;0.1000;µg/L
NL89_HANSWGL;22/06/2023;EB;1235;<;0.1000;µg/L
NL89_HANSWGL;17/07/2023;EB;1235;<;0.1000;µg/L
NL89_HANSWGL;14/08/2023;EB;1235;<;0.1000;µg/L
NL89_HANSWGL;12/09/2023;EB;1235;<;0.1000;µg/L
NL89_HANSWGL;11/10/2023;EB;1235;<;0.1000;µg/L
NL89_HANSWGL;08/11/2023;EB;1235;<;0.1000;µg/L
NL89_HANSWGL;05/12/2023;EB;1235;<;0.1000;µg/L
NL89_HANSWGL;04/01/2023;EB;1263;=;0.0011;µg/L
NL89_HANSWGL;30/01/2023;EB;1263;=;0.0011;µg/L
NL89_HANSWGL;28/02/2023;EB;1263;=;0.0009;µg/L
NL89_HANSWGL;27/03/2023;EB;1263;=;0.0008;µg/L
NL89_HANSWGL;24/04/2023;EB;1263;=;0.0008;µg/L
NL89_HANSWGL;22/06/2023;EB;1263;=;0.0007;µg/L
NL89_HANSWGL;17/07/2023;EB;1263;<;0.0005;µg/L
NL89_HANSWGL;14/08/2023;EB;1263;=;0.0010;µg/L
NL89_HANSWGL;12/09/2023;EB;1263;=;0.0013;µg/L
NL89_HANSWGL;11/10/2023;EB;1263;=;0.0011;µg/L
NL89_HANSWGL;08/11/2023;EB;1263;=;0.0012;µg/L
NL89_HANSWGL;05/12/2023;EB;1263;=;0.0011;µg/L
NL89_HANSWGL;04/01/2023;EB;1269;=;0.0020;µg/L
NL89_HANSWGL;30/01/2023;EB;1269;=;0.0022;µg/L
NL89_HANSWGL;28/02/2023;EB;1269;=;0.0018;µg/L
NL89_HANSWGL;27/03/2023;EB;1269;=;0.0016;µg/L
NL89_HANSWGL;24/04/2023;EB;1269;=;0.0015;µg/L
NL89_HANSWGL;22/06/2023;EB;1269;=;0.0009;µg/L
NL89_HANSWGL;17/07/2023;EB;1269;<;0.0006;µg/L
NL89_HANSWGL;14/08/2023;EB;1269;=;0.0011;µg/L
NL89_HANSWGL;12/09/2023;EB;1269;=;0.0012;µg/L
NL89_HANSWGL;11/10/2023;EB;1269;=;0.0010;µg/L
NL89_HANSWGL;08/11/2023;EB;1269;=;0.0016;µg/L
NL89_HANSWGL;05/12/2023;EB;1269;=;0.0022;µg/L
NL89_HANSWGL;04/01/2023;EB;1272;<;0.0100;µg/L
NL89_HANSWGL;30/01/2023;EB;1272;<;0.0100;µg/L
NL89_HANSWGL;28/02/2023;EB;1272;=;0.7100;µg/L
NL89_HANSWGL;27/03/2023;EB;1272;=;0.9700;µg/L
NL89_HANSWGL;24/04/2023;EB;1272;<;0.0100;µg/L
NL89_HANSWGL;22/06/2023;EB;1272;<;0.0100;µg/L
NL89_HANSWGL;17/07/2023;EB;1272;<;0.0100;µg/L
NL89_HANSWGL;14/08/2023;EB;1272;<;0.0100;µg/L
NL89_HANSWGL;12/09/2023;EB;1272;<;0.0100;µg/L
NL89_HANSWGL;11/10/2023;EB;1272;<;0.0100;µg/L
NL89_HANSWGL;08/11/2023;EB;1272;<;0.0100;µg/L
NL89_HANSWGL;05/12/2023;EB;1272;<;0.0100;µg/L
NL89_HANSWGL;04/01/2023;EB;1276;<;0.0100;µg/L
NL89_HANSWGL;30/01/2023;EB;1276;<;0.0100;µg/L
NL89_HANSWGL;28/02/2023;EB;1276;<;0.0100;µg/L
NL89_HANSWGL;27/03/2023;EB;1276;<;0.0100;µg/L
NL89_HANSWGL;24/04/2023;EB;1276;<;0.0100;µg/L
NL89_HANSWGL;22/06/2023;EB;1276;<;0.1000;µg/L
NL89_HANSWGL;17/07/2023;EB;1276;<;0.0100;µg/L
NL89_HANSWGL;14/08/2023;EB;1276;<;0.0100;µg/L
NL89_HANSWGL;12/09/2023;EB;1276;<;0.0100;µg/L
NL89_HANSWGL;11/10/2023;EB;1276;<;0.0100;µg/L
NL89_HANSWGL;08/11/2023;EB;1276;<;0.0100;µg/L
NL89_HANSWGL;05/12/2023;EB;1276;<;0.0100;µg/L
NL89_HANSWGL;04/01/2023;EB;1283;<;0.0100;µg/L
NL89_HANSWGL;30/01/2023;EB;1283;<;0.0100;µg/L
NL89_HANSWGL;28/02/2023;EB;1283;<;0.0100;µg/L
NL89_HANSWGL;27/03/2023;EB;1283;<;0.0100;µg/L
NL89_HANSWGL;24/04/2023;EB;1283;<;0.0100;µg/L
NL89_HANSWGL;22/06/2023;EB;1283;<;0.0100;µg/L
NL89_HANSWGL;17/07/2023;EB;1283;<;0.0100;µg/L
NL89_HANSWGL;14/08/2023;EB;1283;<;0.0100;µg/L
NL89_HANSWGL;12/09/2023;EB;1283;<;0.0100;µg/L
NL89_HANSWGL;11/10/2023;EB;1283;<;0.0100;µg/L
NL89_HANSWGL;08/11/2023;EB;1283;<;0.0100;µg/L
NL89_HANSWGL;05/12/2023;EB;1283;<;0.0100;µg/L
NL89_HANSWGL;04/01/2023;EB;1286;<;0.0100;µg/L
NL89_HANSWGL;30/01/2023;EB;1286;<;0.0100;µg/L
NL89_HANSWGL;28/02/2023;EB;1286;<;0.0100;µg/L
NL89_HANSWGL;27/03/2023;EB;1286;<;0.0100;µg/L
NL89_HANSWGL;24/04/2023;EB;1286;<;0.0100;µg/L
NL89_HANSWGL;22/06/2023;EB;1286;<;0.0100;µg/L
NL89_HANSWGL;17/07/2023;EB;1286;<;0.0100;µg/L
NL89_HANSWGL;14/08/2023;EB;1286;<;0.0100;µg/L
NL89_HANSWGL;12/09/2023;EB;1286;<;0.0100;µg/L
NL89_HANSWGL;11/10/2023;EB;1286;<;0.0100;µg/L
NL89_HANSWGL;08/11/2023;EB;1286;<;0.0100;µg/L
NL89_HANSWGL;05/12/2023;EB;1286;<;0.0100;µg/L
NL89_HANSWGL;04/01/2023;EB;1289;=;NV;µg/L
NL89_HANSWGL;30/01/2023;EB;1289;=;NV;µg/L
NL89_HANSWGL;28/02/2023;EB;1289;=;NV;µg/L
NL89_HANSWGL;27/03/2023;EB;1289;=;NV;µg/L
NL89_HANSWGL;24/04/2023;EB;1289;=;NV;µg/L
NL89_HANSWGL;22/06/2023;EB;1289;=;NV;µg/L
NL89_HANSWGL;17/07/2023;EB;1289;=;NV;µg/L
NL89_HANSWGL;14/08/2023;EB;1289;=;NV;µg/L
NL89_HANSWGL;12/09/2023;EB;1289;=;NV;µg/L
NL89_HANSWGL;04/01/2023;EB;1301;=;7.7100;°C
NL89_HANSWGL;30/01/2023;EB;1301;=;5.6900;°C
NL89_HANSWGL;28/02/2023;EB;1301;=;6.6600;°C
NL89_HANSWGL;27/03/2023;EB;1301;=;8.7300;°C
NL89_HANSWGL;12/04/2023;EB;1301;=;10.1000;°C
NL89_HANSWGL;24/04/2023;EB;1301;=;10.8000;°C
NL89_HANSWGL;05/06/2023;EB;1301;=;16.8000;°C
NL89_HANSWGL;22/06/2023;EB;1301;=;20.9000;°C
NL89_HANSWGL;03/07/2023;EB;1301;=;20.4000;°C
NL89_HANSWGL;17/07/2023;EB;1301;=;20.4000;°C
NL89_HANSWGL;02/08/2023;EB;1301;=;19.5000;°C
NL89_HANSWGL;14/08/2023;EB;1301;=;19.6000;°C
NL89_HANSWGL;30/08/2023;EB;1301;=;20.2000;°C
NL89_HANSWGL;12/09/2023;EB;1301;=;21.8000;°C
NL89_HANSWGL;26/09/2023;EB;1301;=;18.8000;°C
NL89_HANSWGL;11/10/2023;EB;1301;=;17.7000;°C
NL89_HANSWGL;08/11/2023;EB;1301;=;11.6000;°C
NL89_HANSWGL;05/12/2023;EB;1301;=;7.1800;°C
NL89_HANSWGL;04/01/2023;EB;1302;=;7.9500;u pH
NL89_HANSWGL;30/01/2023;EB;1302;=;8.0400;u pH
NL89_HANSWGL;28/02/2023;EB;1302;=;7.9600;u pH
NL89_HANSWGL;27/03/2023;EB;1302;=;8.0300;u pH
NL89_HANSWGL;12/04/2023;EB;1302;=;7.9700;u pH
NL89_HANSWGL;24/04/2023;EB;1302;=;7.9700;u pH
NL89_HANSWGL;05/06/2023;EB;1302;=;8.1300;u pH
NL89_HANSWGL;22/06/2023;EB;1302;=;7.9500;u pH
NL89_HANSWGL;03/07/2023;EB;1302;=;8.0500;u pH
NL89_HANSWGL;17/07/2023;EB;1302;=;8.0500;u pH
NL89_HANSWGL;02/08/2023;EB;1302;=;8.0300;u pH
NL89_HANSWGL;14/08/2023;EB;1302;=;7.9400;u pH
NL89_HANSWGL;30/08/2023;EB;1302;=;7.9400;u pH
NL89_HANSWGL;12/09/2023;EB;1302;=;7.9300;u pH
NL89_HANSWGL;26/09/2023;EB;1302;=;8.0400;u pH
NL89_HANSWGL;11/10/2023;EB;1302;=;7.9100;u pH
NL89_HANSWGL;08/11/2023;EB;1302;=;8.0000;u pH
NL89_HANSWGL;05/12/2023;EB;1302;=;7.9800;u pH
NL89_HANSWGL;04/01/2023;EB;1303;=;32079.0000;µS/cm (à/bij 25°C)
NL89_HANSWGL;30/01/2023;EB;1303;=;26196.0000;µS/cm (à/bij 25°C)
NL89_HANSWGL;28/02/2023;EB;1303;=;31191.0000;µS/cm (à/bij 25°C)
NL89_HANSWGL;27/03/2023;EB;1303;=;29415.0000;µS/cm (à/bij 25°C)
NL89_HANSWGL;24/04/2023;EB;1303;=;31080.0000;µS/cm (à/bij 25°C)
NL89_HANSWGL;22/06/2023;EB;1303;=;34299.0000;µS/cm (à/bij 25°C)
NL89_HANSWGL;17/07/2023;EB;1303;=;35298.0000;µS/cm (à/bij 25°C)
NL89_HANSWGL;14/08/2023;EB;1303;=;35631.0000;µS/cm (à/bij 25°C)
NL89_HANSWGL;12/09/2023;EB;1303;=;37518.0000;µS/cm (à/bij 25°C)
NL89_HANSWGL;11/10/2023;EB;1303;=;39072.0000;µS/cm (à/bij 25°C)
NL89_HANSWGL;08/11/2023;EB;1303;=;30969.0000;µS/cm (à/bij 25°C)
NL89_HANSWGL;05/12/2023;EB;1303;=;24753.0000;µS/cm (à/bij 25°C)
NL89_HANSWGL;04/01/2023;EB;1305;=;35.9000;mg/L
NL89_HANSWGL;30/01/2023;EB;1305;=;40.2000;mg/L
NL89_HANSWGL;28/02/2023;EB;1305;=;31.8000;mg/L
NL89_HANSWGL;27/03/2023;EB;1305;=;50.6000;mg/L
NL89_HANSWGL;12/04/2023;EB;1305;=;26.4000;mg/L
NL89_HANSWGL;24/04/2023;EB;1305;=;93.5000;mg/L
NL89_HANSWGL;05/06/2023;EB;1305;=;27.3000;mg/L
NL89_HANSWGL;22/06/2023;EB;1305;=;20.3000;mg/L
NL89_HANSWGL;03/07/2023;EB;1305;=;36.0000;mg/L
NL89_HANSWGL;17/07/2023;EB;1305;=;20.3000;mg/L
NL89_HANSWGL;02/08/2023;EB;1305;=;46.4000;mg/L
NL89_HANSWGL;14/08/2023;EB;1305;=;29.9000;mg/L
NL89_HANSWGL;30/08/2023;EB;1305;=;22.3000;mg/L
NL89_HANSWGL;12/09/2023;EB;1305;=;22.9000;mg/L
NL89_HANSWGL;26/09/2023;EB;1305;=;32.1000;mg/L
NL89_HANSWGL;11/10/2023;EB;1305;=;47.1000;mg/L
NL89_HANSWGL;08/11/2023;EB;1305;=;31.6000;mg/L
NL89_HANSWGL;05/12/2023;EB;1305;=;66.0000;mg/L
NL89_HANSWGL;04/01/2023;EB;1311;=;95.0000;%
NL89_HANSWGL;04/01/2023;EB;1311;=;9.9700;mg/L
NL89_HANSWGL;30/01/2023;EB;1311;=;94.0000;%
NL89_HANSWGL;30/01/2023;EB;1311;=;10.7000;mg/L
NL89_HANSWGL;28/02/2023;EB;1311;=;91.0000;%
NL89_HANSWGL;28/02/2023;EB;1311;=;9.9400;mg/L
NL89_HANSWGL;27/03/2023;EB;1311;=;96.0000;%
NL89_HANSWGL;27/03/2023;EB;1311;=;9.7600;mg/L
NL89_HANSWGL;12/04/2023;EB;1311;=;93.0000;%
NL89_HANSWGL;12/04/2023;EB;1311;=;9.5200;mg/L
NL89_HANSWGL;24/04/2023;EB;1311;=;95.0000;%
NL89_HANSWGL;24/04/2023;EB;1311;=;9.4000;mg/L
NL89_HANSWGL;05/06/2023;EB;1311;=;115.0000;%
NL89_HANSWGL;05/06/2023;EB;1311;=;9.9400;mg/L
NL89_HANSWGL;22/06/2023;EB;1311;=;105.0000;%
NL89_HANSWGL;22/06/2023;EB;1311;=;8.2900;mg/L
NL89_HANSWGL;03/07/2023;EB;1311;=;110.0000;%
NL89_HANSWGL;03/07/2023;EB;1311;=;8.7000;mg/L
NL89_HANSWGL;17/07/2023;EB;1311;=;105.0000;%
NL89_HANSWGL;17/07/2023;EB;1311;=;8.3900;mg/L
NL89_HANSWGL;02/08/2023;EB;1311;=;96.0000;%
NL89_HANSWGL;02/08/2023;EB;1311;=;7.6300;mg/L
NL89_HANSWGL;14/08/2023;EB;1311;=;95.0000;%
NL89_HANSWGL;14/08/2023;EB;1311;=;7.5900;mg/L
NL89_HANSWGL;30/08/2023;EB;1311;=;100.0000;%
NL89_HANSWGL;30/08/2023;EB;1311;=;7.7700;mg/L
NL89_HANSWGL;12/09/2023;EB;1311;=;100.0000;%
NL89_HANSWGL;12/09/2023;EB;1311;=;7.6200;mg/L
NL89_HANSWGL;26/09/2023;EB;1311;=;93.0000;%
NL89_HANSWGL;26/09/2023;EB;1311;=;7.5900;mg/L
NL89_HANSWGL;11/10/2023;EB;1311;=;94.0000;%
NL89_HANSWGL;11/10/2023;EB;1311;=;7.6900;mg/L
NL89_HANSWGL;08/11/2023;EB;1311;=;94.0000;%
NL89_HANSWGL;08/11/2023;EB;1311;=;9.0600;mg/L
NL89_HANSWGL;05/12/2023;EB;1311;=;97.0000;%
NL89_HANSWGL;05/12/2023;EB;1311;=;10.6000;mg/L
NL89_HANSWGL;04/01/2023;EF;1335;=;0.0711;mg/L N
NL89_HANSWGL;30/01/2023;EF;1335;=;0.0633;mg/L N
NL89_HANSWGL;28/02/2023;EF;1335;=;0.0374;mg/L N
NL89_HANSWGL;27/03/2023;EF;1335;=;0.0543;mg/L N
NL89_HANSWGL;12/04/2023;EF;1335;=;0.0341;mg/L N
NL89_HANSWGL;24/04/2023;EF;1335;=;0.0445;mg/L N
NL89_HANSWGL;05/06/2023;EF;1335;=;0.0104;mg/L N
NL89_HANSWGL;22/06/2023;EF;1335;=;0.0081;mg/L N
NL89_HANSWGL;03/07/2023;EF;1335;=;0.0223;mg/L N
NL89_HANSWGL;17/07/2023;EF;1335;=;0.0160;mg/L N
NL89_HANSWGL;02/08/2023;EF;1335;=;0.0606;mg/L N
NL89_HANSWGL;14/08/2023;EF;1335;=;0.0684;mg/L N
NL89_HANSWGL;30/08/2023;EF;1335;=;0.0082;mg/L N
NL89_HANSWGL;12/09/2023;EF;1335;=;0.0064;mg/L N
NL89_HANSWGL;26/09/2023;EF;1335;=;0.0198;mg/L N
NL89_HANSWGL;11/10/2023;EF;1335;=;0.0366;mg/L N
NL89_HANSWGL;08/11/2023;EF;1335;=;0.0683;mg/L N
NL89_HANSWGL;05/12/2023;EF;1335;=;0.0452;mg/L N
NL89_HANSWGL;04/01/2023;EF;1337;=;11000.0000;mg/L
NL89_HANSWGL;30/01/2023;EF;1337;=;9500.0000;mg/L
NL89_HANSWGL;28/02/2023;EF;1337;=;11000.0000;mg/L
NL89_HANSWGL;27/03/2023;EF;1337;=;11000.0000;mg/L
NL89_HANSWGL;24/04/2023;EF;1337;=;9800.0000;mg/L
NL89_HANSWGL;22/06/2023;EF;1337;=;12000.0000;mg/L
NL89_HANSWGL;17/07/2023;EF;1337;=;13000.0000;mg/L
NL89_HANSWGL;14/08/2023;EF;1337;=;13000.0000;mg/L
NL89_HANSWGL;12/09/2023;EF;1337;=;13000.0000;mg/L
NL89_HANSWGL;11/10/2023;EF;1337;=;13000.0000;mg/L
NL89_HANSWGL;08/11/2023;EF;1337;=;12000.0000;mg/L
NL89_HANSWGL;05/12/2023;EF;1337;=;8200.0000;mg/L
NL89_HANSWGL;04/01/2023;EF;1338;=;1600.0000;mg/L
NL89_HANSWGL;30/01/2023;EF;1338;=;1400.0000;mg/L
NL89_HANSWGL;28/02/2023;EF;1338;=;1600.0000;mg/L
NL89_HANSWGL;27/03/2023;EF;1338;=;1400.0000;mg/L
NL89_HANSWGL;24/04/2023;EF;1338;=;1500.0000;mg/L
NL89_HANSWGL;22/06/2023;EF;1338;=;1700.0000;mg/L
NL89_HANSWGL;17/07/2023;EF;1338;=;1800.0000;mg/L
NL89_HANSWGL;14/08/2023;EF;1338;=;2000.0000;mg/L
NL89_HANSWGL;12/09/2023;EF;1338;=;1900.0000;mg/L
NL89_HANSWGL;11/10/2023;EF;1338;=;2000.0000;mg/L
NL89_HANSWGL;08/11/2023;EF;1338;=;1400.0000;mg/L
NL89_HANSWGL;05/12/2023;EF;1338;=;1100.0000;mg/L
NL89_HANSWGL;04/01/2023;EF;1339;=;0.0132;mg/L N
NL89_HANSWGL;30/01/2023;EF;1339;=;0.1040;mg/L N
NL89_HANSWGL;28/02/2023;EF;1339;=;0.0779;mg/L N
NL89_HANSWGL;27/03/2023;EF;1339;=;0.0466;mg/L N
NL89_HANSWGL;12/04/2023;EF;1339;=;0.0522;mg/L N
NL89_HANSWGL;24/04/2023;EF;1339;=;0.0429;mg/L N
NL89_HANSWGL;05/06/2023;EF;1339;=;0.0164;mg/L N
NL89_HANSWGL;22/06/2023;EF;1339;=;0.0100;mg/L N
NL89_HANSWGL;03/07/2023;EF;1339;=;0.0116;mg/L N
NL89_HANSWGL;17/07/2023;EF;1339;=;0.0156;mg/L N
NL89_HANSWGL;02/08/2023;EF;1339;=;0.0191;mg/L N
NL89_HANSWGL;14/08/2023;EF;1339;=;0.0358;mg/L N
NL89_HANSWGL;30/08/2023;EF;1339;=;0.0482;mg/L N
NL89_HANSWGL;12/09/2023;EF;1339;=;0.0529;mg/L N
NL89_HANSWGL;26/09/2023;EF;1339;=;0.0180;mg/L N
NL89_HANSWGL;11/10/2023;EF;1339;=;0.0112;mg/L N
NL89_HANSWGL;08/11/2023;EF;1339;=;0.0106;mg/L N
NL89_HANSWGL;05/12/2023;EF;1339;=;0.0358;mg/L N
NL89_HANSWGL;04/01/2023;EF;1340;=;0.7520;mg/L N
NL89_HANSWGL;30/01/2023;EF;1340;=;2.2300;mg/L N
NL89_HANSWGL;28/02/2023;EF;1340;=;2.2500;mg/L N
NL89_HANSWGL;27/03/2023;EF;1340;=;2.0200;mg/L N
NL89_HANSWGL;12/04/2023;EF;1340;=;2.2500;mg/L N
NL89_HANSWGL;24/04/2023;EF;1340;=;2.1100;mg/L N
NL89_HANSWGL;05/06/2023;EF;1340;=;0.5510;mg/L N
NL89_HANSWGL;22/06/2023;EF;1340;=;1.2100;mg/L N
NL89_HANSWGL;03/07/2023;EF;1340;=;0.0930;mg/L N
NL89_HANSWGL;17/07/2023;EF;1340;<;0.0100;mg/L N
NL89_HANSWGL;02/08/2023;EF;1340;=;0.7450;mg/L N
NL89_HANSWGL;14/08/2023;EF;1340;=;0.8420;mg/L N
NL89_HANSWGL;30/08/2023;EF;1340;=;0.7230;mg/L N
NL89_HANSWGL;12/09/2023;EF;1340;=;0.8320;mg/L N
NL89_HANSWGL;26/09/2023;EF;1340;=;0.7470;mg/L N
NL89_HANSWGL;11/10/2023;EF;1340;=;0.6110;mg/L N
NL89_HANSWGL;08/11/2023;EF;1340;=;1.2100;mg/L N
NL89_HANSWGL;05/12/2023;EF;1340;=;1.6400;mg/L N
NL89_HANSWGL;04/01/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_HANSWGL;30/01/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_HANSWGL;28/02/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_HANSWGL;27/03/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_HANSWGL;24/04/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_HANSWGL;22/06/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_HANSWGL;17/07/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_HANSWGL;14/08/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_HANSWGL;12/09/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_HANSWGL;11/10/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_HANSWGL;08/11/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_HANSWGL;05/12/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_HANSWGL;04/01/2023;EB;1350;=;0.1640;mg/L
NL89_HANSWGL;04/01/2023;EF;1350;=;0.1190;mg/L
NL89_HANSWGL;30/01/2023;EB;1350;=;0.1600;mg/L
NL89_HANSWGL;30/01/2023;EF;1350;=;0.1150;mg/L
NL89_HANSWGL;28/02/2023;EB;1350;=;0.1330;mg/L
NL89_HANSWGL;28/02/2023;EF;1350;=;0.0991;mg/L
NL89_HANSWGL;27/03/2023;EB;1350;=;0.1420;mg/L
NL89_HANSWGL;27/03/2023;EF;1350;=;0.0818;mg/L
NL89_HANSWGL;12/04/2023;EB;1350;=;0.1440;mg/L
NL89_HANSWGL;12/04/2023;EF;1350;=;0.1030;mg/L
NL89_HANSWGL;24/04/2023;EB;1350;=;0.1390;mg/L
NL89_HANSWGL;24/04/2023;EF;1350;=;0.0905;mg/L
NL89_HANSWGL;05/06/2023;EB;1350;=;0.0816;mg/L
NL89_HANSWGL;05/06/2023;EF;1350;=;0.0497;mg/L
NL89_HANSWGL;22/06/2023;EB;1350;=;0.0815;mg/L
NL89_HANSWGL;22/06/2023;EF;1350;=;0.0602;mg/L
NL89_HANSWGL;03/07/2023;EB;1350;=;0.1150;mg/L
NL89_HANSWGL;03/07/2023;EF;1350;=;0.0718;mg/L
NL89_HANSWGL;17/07/2023;EB;1350;=;0.0945;mg/L
NL89_HANSWGL;17/07/2023;EF;1350;=;0.0625;mg/L
NL89_HANSWGL;02/08/2023;EB;1350;=;0.1300;mg/L
NL89_HANSWGL;02/08/2023;EF;1350;=;0.0938;mg/L
NL89_HANSWGL;14/08/2023;EB;1350;=;0.1180;mg/L
NL89_HANSWGL;14/08/2023;EF;1350;=;0.0957;mg/L
NL89_HANSWGL;30/08/2023;EB;1350;=;0.1240;mg/L
NL89_HANSWGL;30/08/2023;EF;1350;=;0.0878;mg/L
NL89_HANSWGL;12/09/2023;EB;1350;=;0.1100;mg/L
NL89_HANSWGL;12/09/2023;EF;1350;=;0.0865;mg/L
NL89_HANSWGL;26/09/2023;EB;1350;=;0.1220;mg/L
NL89_HANSWGL;26/09/2023;EF;1350;=;0.0853;mg/L
NL89_HANSWGL;11/10/2023;EB;1350;=;0.1410;mg/L
NL89_HANSWGL;11/10/2023;EF;1350;=;0.1010;mg/L
NL89_HANSWGL;08/11/2023;EB;1350;=;0.1550;mg/L
NL89_HANSWGL;08/11/2023;EF;1350;=;0.1240;mg/L
NL89_HANSWGL;05/12/2023;EB;1350;=;0.2260;mg/L
NL89_HANSWGL;05/12/2023;EF;1350;=;0.1530;mg/L
NL89_HANSWGL;04/01/2023;EF;1361;=;1.8800;µg/L
NL89_HANSWGL;30/01/2023;EF;1361;=;1.3200;µg/L
NL89_HANSWGL;28/02/2023;EF;1361;=;2.3100;µg/L
NL89_HANSWGL;27/03/2023;EF;1361;=;1.5700;µg/L
NL89_HANSWGL;24/04/2023;EF;1361;=;1.6500;µg/L
NL89_HANSWGL;22/06/2023;EF;1361;=;1.5800;µg/L
NL89_HANSWGL;17/07/2023;EF;1361;=;1.5000;µg/L
NL89_HANSWGL;14/08/2023;EF;1361;=;1.6300;µg/L
NL89_HANSWGL;12/09/2023;EF;1361;=;2.3000;µg/L
NL89_HANSWGL;11/10/2023;EF;1361;=;1.6800;µg/L
NL89_HANSWGL;08/11/2023;EF;1361;=;1.5100;µg/L
NL89_HANSWGL;05/12/2023;EF;1361;=;1.0800;µg/L
NL89_HANSWGL;04/01/2023;EF;1368;=;0.0055;µg/L
NL89_HANSWGL;30/01/2023;EF;1368;<;0.0030;µg/L
