locatie_code;locatienaam;locaties_locatie_type;locatie_lat_etrs89;locatie_lon_etrs89;grootheid_code;parameter_code;hoedanigheid_code;compartiment_code;eenheid_code;typering_code;biotaxon_code;orgaan_code;samengestelde_klasse_code;bemonsterings_soort_code;bemonsterings_methode_code;bemonsterings_apparaat_code;meetapparaat_code;waardebewerkings_methode_code;waardebepalings_techniek_code;waardebepalings_methode_code;opdrachtgevende_instantie_code;beherende_instantie_code;analyserende_instantie_code;bemonsterende_instantie_code;reeks_type_code;bemonsteringshoogte_code;referentievlak_code;reeks_srid_org;reeks_x_org;reeks_y_org;interval;eventdatum;eventtijd;event_exnum;event_externe_code;event_resultaattijd;event_waarde;event_waarde_limietsymbool;event_waarde_tekst;status_waarde;event_aquocode;inventarisaties_code;inventarisaties_omschrijving;Identitication unique de la station;Unieke identificatie gemeten parameter;ISC_fraction;has_higher_aquocodes;higher_aquocodes_info
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;44DDE;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;0.000363;;+.363E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1146.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;24DDT;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;0.0006;<;+.6E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1147.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;44DDT;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;0.0002;<;+.2E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1148.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;12DClC2a;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIZAMON_LAN;RIZAIMMCLLSD;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510TA100'T0001628598#006;2024-12-17 11:05:00.0;0.1;<;+.100E+00;Definitief;3;NVT;Niet van toepassing;NL89_SCHAARVODDL;1161.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;DClC1a;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIZAMON_LAN;RIZAIMMCLLSD;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510TA100'T0001628598#006;2024-12-17 11:05:00.0;5.0;<;+.500E+01;Definitief;3;NVT;Niet van toepassing;NL89_SCHAARVODDL;1168.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;DClvs;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC320'T0001628602#009;2024-12-17 11:05:00.0;0.0003;<;+.300E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1170.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;Dcfl;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;0.000461;;+.461E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1172.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;dieldn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;0.0002;<;+.2E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1173.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;Durn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC320'T0001628602#009;2024-12-17 11:05:00.0;0.0083;;+.830E-02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1177.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;aedsfn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;0.0004;<;+.4E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1178.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;bedsfn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;0.0003;<;+.3E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1179.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;endn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;0.001;<;+.1E-02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1181.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;Flu;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;0.0579;;+.579E-01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1191.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;HpCl;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;6e-05;<;+.6E-04;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1197.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;HCB;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;0.0002;<;+.2E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1199.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;aHCH;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;6e-05;<;+.6E-04;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1200.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;bHCH;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;5e-05;<;+.5E-04;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1201.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;dHCH;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;8e-05;<;+.8E-04;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1202.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;cHCH;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;0.000189;;+.189E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1203.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;InP;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;0.026;;+.260E-01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1204.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;idn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;0.0003;<;+.3E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1207.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;iptrn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC320'T0001628602#009;2024-12-17 11:05:00.0;0.00292;;+.292E-02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1208.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;PeClFol;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:W5423;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC870'T0001628605#005;2024-12-17 11:05:00.0;0.1;<;+.1E+00;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1235.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;simzne;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC320'T0001628602#009;2024-12-17 11:05:00.0;0.00131;;+.131E-02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1263.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;terbtn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC320'T0001628602#009;2024-12-17 11:05:00.0;0.00319;;+.319E-02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1269.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;T4ClC2e;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIZAMON_LAN;RIZAIMMCLLSD;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510TA100'T0001628598#006;2024-12-17 11:05:00.0;0.1;<;+.100E+00;Definitief;3;NVT;Niet van toepassing;NL89_SCHAARVODDL;1272.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;T4ClC1a;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIZAMON_LAN;RIZAIMMCLLSD;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510TA100'T0001628598#006;2024-12-17 11:05:00.0;0.1;<;+.100E+00;Definitief;3;NVT;Niet van toepassing;NL89_SCHAARVODDL;1276.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;124TClBen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIZAMON_LAN;RIZAIMMCLLSD;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510TA100'T0001628598#006;2024-12-17 11:05:00.0;0.1;<;+.100E+00;Definitief;3;NVT;Niet van toepassing;NL89_SCHAARVODDL;1283.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;TClC2e;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIZAMON_LAN;RIZAIMMCLLSD;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510TA100'T0001628598#006;2024-12-17 11:05:00.0;0.1;<;+.100E+00;Definitief;3;NVT;Niet van toepassing;NL89_SCHAARVODDL;1286.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;T;NVT;NVT;OW;oC;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:FW015;RIZAMON_LAN;RIZAIMMCLLSD;EXT.AWTSVCSDBH;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#710VP002'T0001628579#003;2024-12-17 11:05:00.0;8.38;;+.838E+01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1301.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;pH;NVT;NVT;OW;DIMSLS;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:FW015;RIZAMON_LAN;RIZAIMMCLLSD;EXT.AWTSVCSDBH;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#710VP008'T0001628580#003;2024-12-17 11:05:00.0;7.81;;+.781E+01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1302.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;OS;NVT;OW;mg/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:N872;RIZAMON_LAN;RIZAIMMCLLSD;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#110TA048'T0001628588#008;2024-12-17 11:05:00.0;90.0;;+.900E+02;Definitief;3;NVT;Niet van toepassing;NL89_SCHAARVODDL;1305.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;VERZDGGD;O2;NVT;OW;%;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:FW015;RIZAMON_LAN;RIZAIMMCLLSD;EXT.AWTSVCSDBH;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#710VP038'T0001628582#003;2024-12-17 11:05:00.0;79.0;;+.790E+02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1311.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;O2;NVT;OW;mg/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:FW015;RIZAMON_LAN;RIZAIMMCLLSD;EXT.AWTSVCSDBH;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#710VP037'T0001628581#003;2024-12-17 11:05:00.0;9.09;;+.909E+01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1311.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;Ant;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;0.00899;;+.899E-02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1458.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;Clfvfs;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC320'T0001628602#009;2024-12-17 11:05:00.0;0.0003;<;+.300E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1464.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;Naf;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;0.02;<;+.2E-01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1517.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;135TClBen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIZAMON_LAN;RIZAIMMCLLSD;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510TA100'T0001628598#006;2024-12-17 11:05:00.0;0.5;<;+.500E+00;Definitief;3;NVT;Niet van toepassing;NL89_SCHAARVODDL;1629.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;123TClBen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIZAMON_LAN;RIZAIMMCLLSD;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510TA100'T0001628598#006;2024-12-17 11:05:00.0;0.1;<;+.100E+00;Definitief;3;NVT;Niet van toepassing;NL89_SCHAARVODDL;1630.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;HxClbtDen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;0.0005;<;+.5E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1652.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;acnfn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC320'T0001628602#009;2024-12-17 11:05:00.0;0.001;<;+.100E-02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1688.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;imdcpd;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC320'T0001628602#009;2024-12-17 11:05:00.0;0.00198;;+.198E-02;Definitief;3;NVT;Niet van toepassing;NL89_SCHAARVODDL;1877.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;PeClBen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC820'T0001628599#010;2024-12-17 11:05:00.0;4.43e-05;;+.443E-04;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1888.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;irgrl;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC320'T0001628602#009;2024-12-17 11:05:00.0;0.000131;;+.131E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1935.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;4ttC8yFol;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:W5423;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC870'T0001628605#005;2024-12-17 11:05:00.0;0.003;<;+.3E-02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1959.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;quinoxfn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-12-17;11:05:00;0;2024013967#510LC320'T0001628602#009;2024-12-17 11:05:00.0;8e-05;<;+.800E-04;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;2028.0;EB;no;
