"Id";"CASnummer";"Codes";"Omschrijving";"Groep";"Begin geldigheid";"Eind geldigheid";"Status";"Gerelateerd"
6639;"38274-01-0";"4HOx12DHbjnn";"4-hydroxy-1,2-dihydro-beta-jonone-1,2-epoxide";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
664;"67-68-5";"DC1ySO";"dimethylsulfoxide";"ChemischeStof";"2018-09-20";"2100-01-01";"Geldig";""
6640;"38767-72-5";"4Ao12DHprdn2";"4-amino-1,2-dihydropyridine-2-on";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6641;"3892-00-0";"2610TC1yC15";"2,6,10-trimethylpentadecaan";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6642;"40710-70-1";"1IC48a";"1-iodooctatetracontaan";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6643;"4130-42-1";"26DttC4y4C2y";"2,6-di-tert-butyl-4-ethylfenol";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6644;"4443-55-4";"C20yccC6a";"eicosylcyclohexaan";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6645;"481-17-4";"chondlsrl";"chondrillasterol";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6646;"483-76-1";"dcadnn";"(+)-delta-cadineen";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6647;"50871-03-9";"34DC1y1C10e";"3,4-dimethyl-1-deceen";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6648;"513-02-0";"TiC3yPO4";"triisopropylfosfaat";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6649;"516-78-9";"gergsnl";"gamma-ergostenol";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6650;"527-84-4";"1C1y21C1yC2y";"1-methyl-2-(1-methylethyl)-benzeen (o-cymeen)";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6651;"530-50-7";"11DFydzne";"1,1-difenylhydrazine";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6652;"5336-24-3";"NNb11DC1yC2y";"N,N'-bis(1,1-dimethylethyl)ureum";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6653;"538-23-8";"glycrTocnat";"glyceroltrioctanoaat";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6654;"541-05-9";"HxC1yccTslxn";"hexamethylcyclotrisiloxaan";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6655;"544-85-4";"C32a";"dotriacontaan";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6656;"55282-14-9";"9C4yC22a";"9-butyldocosaan";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6657;"55282-17-2";"3C2yC24a";"3-ethyltetracosaan";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6658;"553-94-6";"2Br14DC1yBen";"2-broom-1,4-dimethylbenzeen";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6659;"55429-83-9";"9C8yC26a";"9-octylhexacosaan";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
666;"3658-80-8";"DC1yTS";"dimethyltrisulfide";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
6660;"55429-84-0";"11C10yC24a";"11-decyltetracosaan";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6661;"55682-92-3";"C1yC28aoat";"methyloctacosanoaat";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6662;"562-49-2";"33DC1yC5a";"3,3-dimethylpentaan";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6663;"57964-39-3";"4CN1234T4HaC";"4-cyaan-1,2,3,4-tetrahydro-alfamethyl-1-naftaleenacetonitril";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6664;"57964-40-6";"4CN1234T4HNa";"4-cyaan-1,2,3,4-tetrahydro-1-naftaleenacetonitril";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6665;"593-45-3";"C18a";"octadecaan";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6666;"5989-54-8";"1C1y41C1yetn";"1-methyl-4-(1-methylethenyl)-,(S)-cyclohexeen";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6667;"599-66-6";"1C1y44C1yBen";"1-methyl-4-(4-methylbenzeensulfonyl) benzeen";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6668;"612-75-9";"33DC1ybiFy";"3,3'-dimethylbifenyl";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6669;"62016-34-6";"237TC1yC8a";"2,3,7-trimethyloctaan";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6670;"620-23-5";"3C1yBenAh";"3-methylbenzaldehyde";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6671;"621-61-4";"13DHOxC3a2yC";"1,3-dihydroxypropaan-2-yl-octadecanoaat";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6672;"6294-34-4";"b2ClC2y2ClC2";"bis(2-chloorethyl)2-chloorethylfosfonaat";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6673;"629-96-9";"1C20ol";"1-eicosanol";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6674;"630-05-7";"C33a";"tritriacontaan";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6675;"6316-30-9";"C11ybzat";"undecylbenzoaat";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6676;"7154-79-2";"2233T4C1yC5a";"2,2,3,3-tetramethylpentaan";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6677;"7226-23-5";"13DC1yT4H21H";"1,3-dimethyl-3,4,5,6-tetrahydro-2(1H)-pyrimidinon";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6678;"74381-40-1";"244TC1yC5a13";"2,4,4-trimethylpentaan-1,3-diylbis (2-methylpropanoaat)";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6679;"82-05-3";"Benztn";"benzanthron";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
668;"534-52-1";"DNOC";"4,6-dinitro-o-cresol";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
6680;"84-78-6";"1C4y2C8yBenz";"1-butyl 2-octylbenzeen-1,2-dicarboxylaat";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6681;"88-84-6";"guaiene";"guaiene";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6682;"89-92-9";"1BrC1y2C1yBe";"1-(broommethyl)-2-methylbenzeen";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6683;"91-64-5";"coumrn";"coumarin";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6684;"926-82-9";"35DC1yC5a";"3,5-dimethylheptaan";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6685;"930-68-7";"2ccC6e1on";"2-cyclohexen-1-on";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6686;"97-90-5";"2C3ezr2C1y11";"2-propeenzuur,2-methyl-,1,1'-(1,2-ethaandiyl)ester";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6687;"97990-19-7";"2C1yldz3Ae";"2-methylindazol-3-amine";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6688;"98-27-1";"411DC1yC2y2C";"4-(1,1-dimethylethyl)-2-methyl-fenol";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6689;"99-76-3";"C1y4HOxbzat";"methyl-4-hydroxybenzoaat";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
669;"51-28-5";"24DNO2Fol";"2,4-dinitrofenol";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
6690;"60-32-2";"6AoC6azr";"6-aminohexaanzuur";"ChemischeStof";"2021-03-19";"2100-01-01";"Geldig";""
6691;"6022-22-6";"44DAo11btcnn";"4,4'-diamino-1,1'-bianthrachinon-3,3'-disulfonzuur,diNa-zout";"ChemischeStof";"2021-03-23";"2100-01-01";"Geldig";""
6692;"88-44-8";"2Ao5C1yBensf";"2-amino-5-methylbenzeensulfonzuur";"ChemischeStof";"2021-03-23";"2100-01-01";"Geldig";""
6693;"98-47-5";"3NO2Bensfzr";"3-nitrobenzeensulfonzuur";"ChemischeStof";"2021-03-23";"2100-01-01";"Geldig";""
6694;"117-62-4";"2AoNaf15Dsfz";"2-aminonaftaleen-1,5-disulfonzuur";"ChemischeStof";"2021-03-23";"2100-01-01";"Geldig";""
6695;"88-53-9";"2Ao5Cl4C1yBe";"2-amino-5-chloor-4-methylbenzeensulfonzuur";"ChemischeStof";"2021-03-23";"2100-01-01";"Geldig";""
6696;"19437-42-4";"Naf136TsfntN";"naftaleen-1,3,6-trisulfonaat,natriumzout";"ChemischeStof";"2021-03-23";"2025-07-09";"Vervallen";""
6697;"581-75-9";"Naf26Dsfzr";"naftaleen-2,6-disulfonzuur";"ChemischeStof";"2021-03-23";"2100-01-01";"Geldig";""
6698;"5724-16-3";"17NafDsfzr";"1,7-naftaleendisulfonzuur";"ChemischeStof";"2021-03-23";"2100-01-01";"Geldig";""
6699;"525-37-1";"16NafDsfzr";"1,6-naftaleendisulfonzuur";"ChemischeStof";"2021-03-23";"2100-01-01";"Geldig";""
67;"872-50-4";"1C1y2prldnn";"1-methyl-2-pyrrolidinon";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
670;"84-76-4";"DC9yFt";"dinonylftalaat";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
6700;"81-04-9";"15NafDsfzr";"1,5-naftaleendisulfonzuur";"ChemischeStof";"2021-03-23";"2100-01-01";"Geldig";""
6701;"92-41-1";"Naf27Dsfzr";"naftaleen-2,7-disulfonzuur";"ChemischeStof";"2021-03-23";"2100-01-01";"Geldig";""
6702;"148-75-4";"3HOxNaf27Dsf";"3-hydroxynaftaleen-2,7-disulfonzuur";"ChemischeStof";"2021-03-23";"2100-01-01";"Geldig";""
6703;"5284-29-7";"2C12yfol";"2-dodecylfenol";"ChemischeStof";"2021-03-23";"2100-01-01";"Geldig";""
6704;"30667-99-3";"24C1oxCl";"2,4'-methoxychloor";"ChemischeStof";"2021-03-23";"2100-01-01";"Geldig";""
6705;"201668-31-7";"flufncoxlt";"flufenacet oxalaat";"ChemischeStof";"2021-03-23";"2100-01-01";"Geldig";""
6706;"142363-53-9";"alClC2asfz";"alachloorethaansulfonzuur";"ChemischeStof";"2021-03-23";"2100-01-01";"Geldig";""
6707;"81-11-8";"44DAosb22Dsf";"4,4'-diaminostilbeen-2,2'-disulfonzuur";"ChemischeStof";"2021-03-24";"2100-01-01";"Geldig";""
6708;"6654-64-4";"Naf135Tsfzr";"naftaleen-1,3,5-trisulfonzuur";"ChemischeStof";"2021-03-24";"2100-01-01";"Geldig";""
6709;"6094-26-4";"Naf13Dsfzr";"naftaleen-1,3-disulfonzuur";"ChemischeStof";"2021-03-24";"2100-01-01";"Geldig";""
671;"88-85-7";"Dnsb";"dinoseb";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
6710;"32768-54-0";"23DClTol";"2,3-dichloortolueen";"ChemischeStof";"2021-03-24";"2100-01-01";"Geldig";""
6711;"95-75-0";"34DClTol";"3,4-dichloortolueen";"ChemischeStof";"2021-03-24";"2100-01-01";"Geldig";""
6712;"95-73-8";"24DClTol";"2,4-dichloortolueen";"ChemischeStof";"2021-03-24";"2100-01-01";"Geldig";""
6713;"19398-61-9";"25DClTol";"2,5-dichloortolueen";"ChemischeStof";"2021-03-24";"2100-01-01";"Geldig";""
6714;"118-69-4";"26DClTol";"2,6-dichloortolueen";"ChemischeStof";"2021-03-24";"2100-01-01";"Geldig";""
6715;"41096-46-2";"Hpn";"hydropreen";"ChemischeStof";"2021-03-24";"2100-01-01";"Geldig";""
6716;"201668-32-8";"flufncC2asfz";"flufenacetethaansulfonzuur";"ChemischeStof";"2021-03-24";"2100-01-01";"Geldig";""
6717;"187022-11-3";"actClC2asfz";"acetochloorethaansulfonzuur";"ChemischeStof";"2021-03-24";"2100-01-01";"Geldig";""
6718;"123732-85-4";"propClC2asfz";"propachloorethaansulfonzuur";"ChemischeStof";"2021-03-24";"2100-01-01";"Geldig";""
6719;"70628-36-3";"propCloxlt";"propachlooroxalaat";"ChemischeStof";"2021-03-24";"2100-01-01";"Geldig";""
672;"1420-07-1";"Dntb";"dinoterb";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
6720;"133201-07-7";"PFECHS";"decafluor(1,1,2,2,2-pentafluorethyl)-cyclohexaansulfonzuur";"ChemischeStof";"2025-07-15";"2100-01-01";"Geldig";""
6721;"57677-95-9";"bisPFC6yC2yP";"6:2 fluortelomeerfosfaat diester";"ChemischeStof";"2025-07-15";"2100-01-01";"Geldig";""
6722;"943913-15-3";"62-82diPAP";"6:2/8:2 fluortelomerfosfaatdiester";"ChemischeStof";"2025-07-15";"2100-01-01";"Geldig";""
6723;"NVT";"sPFAS (OVAM)";"som poly- en perfluoralkylstoffen (OVAM)";"ChemischeStof";"2021-03-24";"2024-11-27";"Vervallen";"Id-c885d1d6-68ee-0dd3-61e0-faa61fe23fa2"
6724;"1122-58-3";"4DC1yAoprdne";"4-dimethylaminopyridine";"ChemischeStof";"2021-03-26";"2100-01-01";"Geldig";""
6725;"NVT";"spestcdn";"som pesticiden";"ChemischeStof";"2021-03-31";"2100-01-01";"Geldig";"Id-648add4b-1a8f-6675-4b28-b4ababfe45ef"
6726;"NVT";"sAEs";"som alkylethoxylaten";"ChemischeStof";"2021-04-09";"2100-01-01";"Geldig";"Id-669495ab-7038-ddff-0313-9e62b2eb2f40"
6727;"NVT";"spetlusfntn";"som petroleumsulfonaten";"ChemischeStof";"2021-04-09";"2100-01-01";"Geldig";"Id-c025731b-ef74-758c-4253-d60531b242ab"
6728;"NVT";"VERZDGIDX";"verzadigingsindex";"Grootheid";"2021-04-13";"2100-01-01";"Geldig";"Id-e0e313b4-27ef-42f8-9401-e84c915e5574"
6729;"NVT";"CORSIDX";"corrosie-index";"Grootheid";"2021-04-13";"2100-01-01";"Geldig";"Id-cf3bbadb-b242-528d-f54d-5656d42fd2d5"
6730;"86-86-2";"21ntacAd";"2-(1-naftyl)aceetamide";"ChemischeStof";"2021-04-14";"2100-01-01";"Geldig";""
6731;"38083-17-9";"climbzle";"climbazole";"ChemischeStof";"2021-04-14";"2100-01-01";"Geldig";""
6732;"85-49-4";"137NafTsfzr";"1,3,7-naftaleentrisulfonzuur";"ChemischeStof";"2021-04-20";"2100-01-01";"Geldig";""
6733;"NVT";"sCHLFasFEO";"som chlorofyl-a en feopigment";"ChemischeStof";"2021-04-27";"2100-01-01";"Geldig";"Id-acedef4f-91b2-fbd6-1bf6-ea8f34d5cb8f"
6734;"69770-45-2";"flumtn";"flumethrin";"ChemischeStof";"2021-04-27";"2100-01-01";"Geldig";""
6735;"NVT";"sEDTANTADTPA";"som EDTA, NTA en DTPA";"ChemischeStof";"2021-04-30";"2100-01-01";"Geldig";"Id-9c6f6758-5831-ee35-d583-e3552f70a4a8"
6736;"NVT";"TACC";"theoretisch afzetbaar calciumcarbonaat";"Grootheid";"2024-11-27";"2100-01-01";"Geldig";"Id-4d2dbd0e-fa7e-0abc-d0e3-4dc87fbfc84b"
6737;"NVT";"pHs";"evenwichts-pH";"Grootheid";"2021-05-05";"2100-01-01";"Geldig";""
6738;"NVT";"sxtAgen";"saxitoxine producerend gen";"BiologischObject";"2021-05-08";"2100-01-01";"Geldig";"Id-b98c9bd7-5ac6-af80-7ac7-793319bf8357"
6739;"NVT";"ENTRCCN";"Enterococcen";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
674;"117-84-0";"DC8yFt";"dioctylftalaat";"ChemischeStof";"2011-06-08";"2011-06-08";"Vervallen";""
674;"117-84-0";"DC8yFt";"dioctylftalaat";"ChemischeStof";"2011-06-09";"2100-01-01";"Geldig";""
6740;"NVT";"ACTNMCTN";"Actinomyceten";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6741;"NVT";"CLOSTRDPFES";"Clostridium perfringens";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6742;"NVT";"AOC";"assimileerbare organische koolstof";"ChemischeStof";"2021-05-11";"2100-01-01";"Geldig";""
6743;"NVT";"SOMTSCLFN";"Somatische colifagen";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6744;"NVT";"CRYPTSRDM";"Cryptosporidium";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6745;"NVT";"GIADA";"Giardia";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6746;"NVT";"sROEIPKTN";"som Roeipootkreeften (Copepoda)";"BiologischObject";"2025-11-26";"2100-01-01";"Geldig";""
6747;"NVT";"NAAKTAMBN";"Naaktamoeben";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6748;"NVT";"SCHAALAMBN";"Schaalamoeben";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6749;"NVT";"BACT";"Bacteriën";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6750;"687-48-9";"C2yDC1ycbmt";"ethyl dimethylcarbamaat";"ChemischeStof";"2021-06-01";"2100-01-01";"Geldig";""
6751;"852403-68-0";"E-mfmzn";"E-metaflumizon";"ChemischeStof";"2021-06-04";"2100-01-01";"Geldig";""
6752;"139970-56-2";"Z-mfmzn";"Z-metaflumizon";"ChemischeStof";"2021-06-04";"2100-01-01";"Geldig";""
6753;"NVT";"sVCK11";"som 11 vluchtige chloorkoolwaterstoffen (BWBR)";"ChemischeStof";"2021-06-09";"2100-01-01";"Geldig";"Id-6ce39190-e748-a88a-806c-7e5fac942e92"
6754;"2588-03-6";"forsfOxd";"foraat-sulfoxide";"ChemischeStof";"2021-06-29";"2100-01-01";"Geldig";""
6755;"2588-05-8";"forOonSO";"foraat-oxon-sulfoxide";"ChemischeStof";"2021-06-29";"2100-01-01";"Geldig";""
6756;"120-47-8";"C2y4HOxbzat";"ethyl-4-hydroxybenzoaat";"ChemischeStof";"2021-07-06";"2100-01-01";"Geldig";""
6757;"94-13-3";"C3y4HOxbzat";"propyl-4-hydroxybenzoaat";"ChemischeStof";"2021-07-06";"2100-01-01";"Geldig";""
6758;"1228577-90-9";"12DAoTogprop";"1,2-diaminotolueen, gepropoxyleerd";"ChemischeStof";"2021-07-20";"2100-01-01";"Geldig";""
6759;"25791-96-2";"glycrgprop";"glycerol, gepropoxyleerd";"ChemischeStof";"2021-07-20";"2100-01-01";"Geldig";""
6760;"52625-13-5";"Dgluctgprop";"D-glucitol, gepropoxyleerd";"ChemischeStof";"2021-07-20";"2100-01-01";"Geldig";""
6761;"92-94-4";"pTFy";"p-terfenyl";"ChemischeStof";"2021-07-20";"2100-01-01";"Geldig";""
6762;"25167-70-8";"244TC1yC5e";"2,4,4-trimethylpenteen";"ChemischeStof";"2021-07-20";"2100-01-01";"Geldig";""
6763;"NVT";"AERCCS";"Aerococcus";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6764;"NVT";"AERCCSVRDS";"Aerococcus viridans";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6765;"NVT";"AERMNCVIAE";"Aeromonas caviae";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6766;"NVT";"AERMNECNOPLA";"Aeromonas eucrenophila";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6767;"NVT";"AERMNHDPLA";"Aeromonas hydrophila";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6768;"NVT";"AERMNSMNCDA";"Aeromonas salmonicida";"SchimmelBacterieVirus";"2021-07-21";"2100-01-01";"Geldig";""
6769;"NVT";"AERMNVRNI";"Aeromonas veronii";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
677;"131-18-0";"DC5yFt";"dipentylftalaat";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
6770;"NVT";"ASPGLFMGTS";"Aspergillus fumigatus";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6771;"NVT";"BUTTAXLFRGTE";"Buttiauxella ferragutiae";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6772;"NVT";"BUTTAXLGVNAE";"Buttiauxella gaviniae";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6773;"NVT";"BUTTAXLIZRDI";"Buttiauxella izardii";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6774;"NVT";"BUTTAXLNAKAE";"Buttiauxella noackiae";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6775;"NVT";"CITRBTGLNI";"Citrobacter gillenii";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6776;"NVT";"CRONBTSKZKI";"Cronobacter sakazakii";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6777;"NVT";"ENTRBTANGNS";"Enterobacter amnigenus";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6778;"NVT";"ENTRBTCACE";"Enterobacter cloacae";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6779;"NVT";"ENTRBTLWGI";"Enterobacter ludwigii";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
678;"25265-71-8";"DC3eygcl";"dipropyleenglycol";"ChemischeStof";"2013-07-06";"2100-01-01";"Geldig";""
6780;"NVT";"ENTRCCAQMRNS";"Enterococcus aquimarinus";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6781;"NVT";"ENTRCCCCE";"Enterococcus cacae";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6782;"NVT";"ENTRCCCSLFVS";"Enterococcus casseliflavus";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6783;"NVT";"ENTRCCDRS";"Enterococcus durans";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6784;"NVT";"ENTRCCFCLS";"Enterococcus faecalis";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6785;"NVT";"ENTRCCFCUM";"Enterococcus faecium";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6786;"NVT";"ENTRCCGLNRM";"Enterococcus gallinarum";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6787;"NVT";"ENTRCCGVS";"Enterococcus gilvus";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6788;"NVT";"ENTRCCHMPODS";"Enterococcus haemoperoxidus";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6789;"NVT";"ENTRCCHRE";"Enterococcus hirae";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
679;"131-16-8";"DC3yFt";"dipropylftalaat";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
6790;"NVT";"ENTRCCITLCS";"Enterococcus italicus";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6791;"NVT";"ENTRCCMLDRTS";"Enterococcus malodoratus";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6792;"NVT";"ENTRCCMRVSS";"Enterococcus moraviensis";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6793;"NVT";"ENTRCCMTI";"Enterococcus mundtii";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6794;"NVT";"ENTRCCPNCLCL";"Enterococcus phoeniculicola";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6795;"NVT";"ENTRCCSLSCS";"Enterococcus silesiacus";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6796;"NVT";"ENTRCCSFRUS";"Enterococcus sulfureus";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6797;"NVT";"ENTRCCTMTS";"Enterococcus termitis";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6798;"NVT";"ENTRCCTLDCS";"Enterococcus thailandicus";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6799;"NVT";"FUSRSLNI";"Fusarium Solani";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
68;"90-12-0";"1C1yNaf";"1-methylnaftaleen";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
680;"298-04-4";"Dsftn";"disulfoton";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
6800;"NVT";"KLEBSELOTCA";"Klebsiella oxytoca";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6801;"NVT";"KLEBSELPMNAE";"Klebsiella pneumoniae";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6802;"NVT";"LELLTANGNA";"Lelliottia amnigena";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6803;"NVT";"RAHNLAQTLS";"Rahnella aquatilis";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6804;"NVT";"STAPHLCCEPDM";"Staphylococcus epidermidis";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6805;"NVT";"STAPHLCCPTRI";"Staphylococcus pasteuri";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6806;"NVT";"STAPHLCCSPP";"Staphylococcus saprophyticus";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6807;"NVT";"STAPHLCCWNRI";"Staphylococcus warneri";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6808;"NVT";"STREPTCCEQNS";"Streptococcus equinus";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6809;"NVT";"STREPTCCGLLT";"Streptococcus gallolyticus";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
681;"4384-82-1";"sDtocbmt";"som dithiocarbamaten";"ChemischeStof";"2011-06-08";"2011-08-26";"Vervallen";""
681;"NVT";"sDtocbmt";"som dithiocarbamaten";"ChemischeStof";"2011-08-27";"2100-01-01";"Geldig";"Id-54799727-911e-4d8b-87e9-f8b799ad30f7"
6810;"NVT";"STREPTCCLTTS";"Streptococcus lutetiensis";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6811;"NVT";"STREPTCCSLVR";"Streptococcus salivarius";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6812;"NVT";"ALTNRA";"Alternaria";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6813;"NVT";"AURBSDUPLLS";"Aureobasidium pullulans";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6814;"NVT";"AURBSDUM";"Aureobasidium";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6815;"NVT";"CANDDA";"Candida";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
6816;"NVT";"CHAETMUM";"Chaetomium";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
